===============================================================================
Id,BTCUSD_Weekly,len,datetime,open,high,low,close,volume,openinterest,adjclose,BTC_Gtrends,len,datetime,open,high,low,close,volume,openinterest,BtcSentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,BTCUSD_Weekly,BTC_Gtrends
145,BTCUSD_Weekly,73,2019-05-23 23:59:59.999989,7677.27,8907.17,7533.2,8659.49,174961256802.0,0.0,8659.487305,BTC_Gtrends,72,2019-05-19 23:59:59.999989,0.0,0.0,0.0,11.0,0.0,0.0,BtcSentiment,145,737202.9999999999,Broker,145,11915.906275000014,11915.906275000014,BuySell,145,,9040.777549999999,BuySell,145,,,DataTrades,145,1694.9500000000007,
146,BTCUSD_Weekly,73,2019-05-23 23:59:59.999989,7677.27,8907.17,7533.2,8659.49,174961256802.0,0.0,8659.487305,BTC_Gtrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,146,737205.9999999999,Broker,146,11915.906275000014,11915.906275000014,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,BTCUSD_Weekly,74,2019-05-30 23:59:59.999989,8661.76,9008.31,7564.49,7824.23,165741405520.0,0.0,7824.231445,BTC_Gtrends,73,2019-05-26 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,147,737209.9999999999,Broker,147,3232.491875000014,11056.721875000014,BuySell,147,7451.02265,,BuySell,147,,,DataTrades,147,,
148,BTCUSD_Weekly,74,2019-05-30 23:59:59.999989,8661.76,9008.31,7564.49,7824.23,165741405520.0,0.0,7824.231445,BTC_Gtrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,148,737212.9999999999,Broker,148,3232.491875000014,11056.721875000014,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,BTCUSD_Weekly,75,2019-06-06 23:59:59.999989,7819.63,8196.65,7571.47,8145.86,126580471594.0,0.0,8145.857422,BTC_Gtrends,74,2019-06-02 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,149,737216.9999999999,Broker,149,11032.572800000013,11032.572800000013,BuySell,149,,8319.59975,BuySell,149,,,DataTrades,149,-842.1300000000001,
150,BTCUSD_Weekly,75,2019-06-06 23:59:59.999989,7819.63,8196.65,7571.47,8145.86,126580471594.0,0.0,8145.857422,BTC_Gtrends,75,2019-06-09 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,150,737219.9999999999,Broker,150,11032.572800000013,11032.572800000013,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,BTCUSD_Weekly,76,2019-06-13 23:59:59.999989,8145.55,9416.41,8087.06,9273.52,127178125987.0,0.0,9273.521484,BTC_Gtrends,75,2019-06-09 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,151,737223.9999999999,Broker,151,11032.572800000013,11032.572800000013,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,BTCUSD_Weekly,76,2019-06-13 23:59:59.999989,8145.55,9416.41,8087.06,9273.52,127178125987.0,0.0,9273.521484,BTC_Gtrends,76,2019-06-16 23:59:59.999989,0.0,0.0,0.0,14.0,0.0,0.0,BtcSentiment,152,737226.9999999999,Broker,152,11032.572800000013,11032.572800000013,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,BTCUSD_Weekly,77,2019-06-20 23:59:59.999989,9273.06,13796.49,9232.48,13016.23,178721433857.0,0.0,13016.231445,BTC_Gtrends,76,2019-06-16 23:59:59.999989,0.0,0.0,0.0,14.0,0.0,0.0,BtcSentiment,153,737230.9999999999,Broker,153,1736.3301500000132,14752.560150000012,BuySell,153,9093.9928,,BuySell,153,,,DataTrades,153,,
154,BTCUSD_Weekly,77,2019-06-20 23:59:59.999989,9273.06,13796.49,9232.48,13016.23,178721433857.0,0.0,13016.231445,BTC_Gtrends,77,2019-06-23 23:59:59.999989,0.0,0.0,0.0,23.0,0.0,0.0,BtcSentiment,154,737233.9999999999,Broker,154,1736.3301500000132,14752.560150000012,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,BTCUSD_Weekly,78,2019-06-27 23:59:59.999989,13017.12,13311.14,9737.88,11961.27,223436646447.0,0.0,11961.269531,BTC_Gtrends,77,2019-06-23 23:59:59.999989,0.0,0.0,0.0,23.0,0.0,0.0,BtcSentiment,155,737237.9999999999,Broker,155,1736.3301500000132,13697.600150000013,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,BTCUSD_Weekly,78,2019-06-27 23:59:59.999989,13017.12,13311.14,9737.88,11961.27,223436646447.0,0.0,11961.269531,BTC_Gtrends,78,2019-06-30 23:59:59.999989,0.0,0.0,0.0,13.0,0.0,0.0,BtcSentiment,156,737240.9999999999,Broker,156,1736.3301500000132,13697.600150000013,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,BTCUSD_Weekly,79,2019-07-04 23:59:59.999989,11972.72,13129.53,10874.96,12156.51,175497890049.0,0.0,12156.512695,BTC_Gtrends,78,2019-06-30 23:59:59.999989,0.0,0.0,0.0,13.0,0.0,0.0,BtcSentiment,157,737244.9999999999,Broker,157,13679.118350000012,13679.118350000012,BuySell,157,,13326.47295,BuySell,157,,,DataTrades,157,2699.66,
158,BTCUSD_Weekly,79,2019-07-04 23:59:59.999989,11972.72,13129.53,10874.96,12156.51,175497890049.0,0.0,12156.512695,BTC_Gtrends,79,2019-07-07 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,158,737247.9999999999,Broker,158,13679.118350000012,13679.118350000012,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,BTCUSD_Weekly,80,2019-07-11 23:59:59.999989,12139.71,12144.62,9163.13,9693.8,169763804693.0,0.0,9693.802734,BTC_Gtrends,79,2019-07-07 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,159,737251.9999999999,Broker,159,13679.118350000012,13679.118350000012,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,BTCUSD_Weekly,80,2019-07-11 23:59:59.999989,12139.71,12144.62,9163.13,9693.8,169763804693.0,0.0,9693.802734,BTC_Gtrends,80,2019-07-14 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,160,737254.9999999999,Broker,160,13679.118350000012,13679.118350000012,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,BTCUSD_Weekly,81,2019-07-18 23:59:59.999989,9698.5,11048.66,9376.8,9811.93,134836712806.0,0.0,9811.925781,BTC_Gtrends,80,2019-07-14 23:59:59.999989,0.0,0.0,0.0,12.0,0.0,0.0,BtcSentiment,161,737258.9999999999,Broker,161,13679.118350000012,13679.118350000012,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,BTCUSD_Weekly,81,2019-07-18 23:59:59.999989,9698.5,11048.66,9376.8,9811.93,134836712806.0,0.0,9811.925781,BTC_Gtrends,81,2019-07-21 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,162,737261.9999999999,Broker,162,13679.118350000012,13679.118350000012,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,BTCUSD_Weekly,82,2019-07-25 23:59:59.999989,9809.1,10167.32,9252.3,10085.63,105126940303.0,0.0,10085.62793,BTC_Gtrends,81,2019-07-21 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,163,737265.9999999999,Broker,163,13679.118350000012,13679.118350000012,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,BTCUSD_Weekly,82,2019-07-25 23:59:59.999989,9809.1,10167.32,9252.3,10085.63,105126940303.0,0.0,10085.62793,BTC_Gtrends,82,2019-07-28 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,164,737268.9999999999,Broker,164,13679.118350000012,13679.118350000012,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,BTCUSD_Weekly,83,2019-08-01 23:59:59.999989,10077.44,12273.82,9922.02,11941.97,136244096916.0,0.0,11941.96875,BTC_Gtrends,82,2019-07-28 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,165,737272.9999999999,Broker,165,13679.118350000012,13679.118350000012,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,BTCUSD_Weekly,83,2019-08-01 23:59:59.999989,10077.44,12273.82,9922.02,11941.97,136244096916.0,0.0,11941.96875,BTC_Gtrends,83,2019-08-04 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,166,737275.9999999999,Broker,166,13679.118350000012,13679.118350000012,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,BTCUSD_Weekly,84,2019-08-08 23:59:59.999989,11954.04,11979.42,10028.14,10051.7,122040848716.0,0.0,10051.704102,BTC_Gtrends,83,2019-08-04 23:59:59.999989,0.0,0.0,0.0,10.0,0.0,0.0,BtcSentiment,167,737279.9999999999,Broker,167,13679.118350000012,13679.118350000012,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,BTCUSD_Weekly,84,2019-08-08 23:59:59.999989,11954.04,11979.42,10028.14,10051.7,122040848716.0,0.0,10051.704102,BTC_Gtrends,84,2019-08-11 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,168,737282.9999999999,Broker,168,13679.118350000012,13679.118350000012,BuySell,168,,,BuySell,168,,,DataTrades,168,,
169,BTCUSD_Weekly,85,2019-08-15 23:59:59.999989,10038.42,10947.04,9675.32,10138.05,120469603277.0,0.0,10138.049805,BTC_Gtrends,84,2019-08-11 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,169,737286.9999999999,Broker,169,13679.118350000012,13679.118350000012,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,BTCUSD_Weekly,85,2019-08-15 23:59:59.999989,10038.42,10947.04,9675.32,10138.05,120469603277.0,0.0,10138.049805,BTC_Gtrends,85,2019-08-18 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,170,737289.9999999999,Broker,170,13679.118350000012,13679.118350000012,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,BTCUSD_Weekly,86,2019-08-22 23:59:59.999989,10142.52,10512.33,9716.66,9754.42,113134473905.0,0.0,9754.422852,BTC_Gtrends,85,2019-08-18 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,171,737293.9999999999,Broker,171,13679.118350000012,13679.118350000012,BuySell,171,,,BuySell,171,,,DataTrades,171,,
172,BTCUSD_Weekly,86,2019-08-22 23:59:59.999989,10142.52,10512.33,9716.66,9754.42,113134473905.0,0.0,9754.422852,BTC_Gtrends,86,2019-08-25 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,172,737296.9999999999,Broker,172,13679.118350000012,13679.118350000012,BuySell,172,,,BuySell,172,,,DataTrades,172,,
173,BTCUSD_Weekly,87,2019-08-29 23:59:59.999989,9756.79,10762.64,9421.63,10594.49,106916989813.0,0.0,10594.493164,BTC_Gtrends,86,2019-08-25 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,173,737300.9999999999,Broker,173,23411.516375000014,12817.026375000014,BuySell,173,,10924.0796,BuySell,173,,,DataTrades,173,,
174,BTCUSD_Weekly,87,2019-08-29 23:59:59.999989,9756.79,10762.64,9421.63,10594.49,106916989813.0,0.0,10594.493164,BTC_Gtrends,87,2019-09-01 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,174,737303.9999999999,Broker,174,23411.516375000014,12817.026375000014,BuySell,174,,,BuySell,174,,,DataTrades,174,,
175,BTCUSD_Weekly,88,2019-09-05 23:59:59.999989,10588.18,10898.76,9980.78,10178.37,110996564689.0,0.0,10178.37207,BTC_Gtrends,87,2019-09-01 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,175,737307.9999999999,Broker,175,23411.516375000014,13233.146375000013,BuySell,175,,,BuySell,175,,,DataTrades,175,,
176,BTCUSD_Weekly,88,2019-09-05 23:59:59.999989,10588.18,10898.76,9980.78,10178.37,110996564689.0,0.0,10178.37207,BTC_Gtrends,88,2019-09-08 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,176,737310.9999999999,Broker,176,23411.516375000014,13233.146375000013,BuySell,176,,,BuySell,176,,,DataTrades,176,,
177,BTCUSD_Weekly,89,2019-09-12 23:59:59.999989,10176.82,10442.25,10099.24,10198.25,101579615311.0,0.0,10198.248047,BTC_Gtrends,88,2019-09-08 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,177,737314.9999999999,Broker,177,23411.516375000014,13213.266375000014,BuySell,177,,,BuySell,177,,,DataTrades,177,,
178,BTCUSD_Weekly,89,2019-09-12 23:59:59.999989,10176.82,10442.25,10099.24,10198.25,101579615311.0,0.0,10198.248047,BTC_Gtrends,89,2019-09-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,178,737317.9999999999,Broker,178,23411.516375000014,13213.266375000014,BuySell,178,,,BuySell,178,,,DataTrades,178,,
179,BTCUSD_Weekly,90,2019-09-19 23:59:59.999989,10200.5,10295.67,8325.4,8486.99,123189339838.0,0.0,8486.993164,BTC_Gtrends,89,2019-09-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,179,737321.9999999999,Broker,179,23411.516375000014,14924.526375000014,BuySell,179,,,BuySell,179,,,DataTrades,179,,
180,BTCUSD_Weekly,90,2019-09-19 23:59:59.999989,10200.5,10295.67,8325.4,8486.99,123189339838.0,0.0,8486.993164,BTC_Gtrends,90,2019-09-22 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,180,737324.9999999999,Broker,180,23411.516375000014,14924.526375000014,BuySell,180,,,BuySell,180,,,DataTrades,180,,
181,BTCUSD_Weekly,91,2019-09-26 23:59:59.999989,8487.67,8515.69,7830.76,8393.04,108389458325.0,0.0,8393.041992,BTC_Gtrends,90,2019-09-22 23:59:59.999989,0.0,0.0,0.0,9.0,0.0,0.0,BtcSentiment,181,737328.9999999999,Broker,181,14902.627200000014,14902.627200000014,BuySell,181,7713.2986,,BuySell,181,,,DataTrades,181,1269.1200000000008,
182,BTCUSD_Weekly,91,2019-09-26 23:59:59.999989,8487.67,8515.69,7830.76,8393.04,108389458325.0,0.0,8393.041992,BTC_Gtrends,91,2019-09-29 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,182,737331.9999999999,Broker,182,14902.627200000014,14902.627200000014,BuySell,182,,,BuySell,182,,,DataTrades,182,,
183,BTCUSD_Weekly,92,2019-10-03 23:59:59.999989,8390.77,8627.71,7905.77,8595.74,105156556112.0,0.0,8595.740234,BTC_Gtrends,91,2019-09-29 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,183,737335.9999999999,Broker,183,14902.627200000014,14902.627200000014,BuySell,183,,,BuySell,183,,,DataTrades,183,,
184,BTCUSD_Weekly,92,2019-10-03 23:59:59.999989,8390.77,8627.71,7905.77,8595.74,105156556112.0,0.0,8595.740234,BTC_Gtrends,92,2019-10-06 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,184,737338.9999999999,Broker,184,14902.627200000014,14902.627200000014,BuySell,184,,,BuySell,184,,,DataTrades,184,,
185,BTCUSD_Weekly,93,2019-10-10 23:59:59.999989,8585.28,8721.78,7985.09,8047.53,112007416919.0,0.0,8047.526855,BTC_Gtrends,92,2019-10-06 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,185,737342.9999999999,Broker,185,23466.444000000018,15418.914000000019,BuySell,185,,8852.6067,BuySell,185,,,DataTrades,185,,
186,BTCUSD_Weekly,93,2019-10-10 23:59:59.999989,8585.28,8721.78,7985.09,8047.53,112007416919.0,0.0,8047.526855,BTC_Gtrends,93,2019-10-13 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,186,737345.9999999999,Broker,186,23466.444000000018,15418.914000000019,BuySell,186,,,BuySell,186,,,DataTrades,186,,
187,BTCUSD_Weekly,94,2019-10-17 23:59:59.999989,8047.81,8296.69,7469.32,7514.67,113881725614.0,0.0,7514.671875,BTC_Gtrends,93,2019-10-13 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,187,737349.9999999999,Broker,187,15398.514475000016,15398.514475000016,BuySell,187,7357.280199999999,,BuySell,187,,,DataTrades,187,537.4700000000003,
188,BTCUSD_Weekly,94,2019-10-17 23:59:59.999989,8047.81,8296.69,7469.32,7514.67,113881725614.0,0.0,7514.671875,BTC_Gtrends,94,2019-10-20 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,188,737352.9999999999,Broker,188,15398.514475000016,15398.514475000016,BuySell,188,,,BuySell,188,,,DataTrades,188,,
189,BTCUSD_Weekly,95,2019-10-24 23:59:59.999989,7509.73,10021.74,7446.99,9205.73,209144726289.0,0.0,9205.726563,BTC_Gtrends,94,2019-10-20 23:59:59.999989,0.0,0.0,0.0,8.0,0.0,0.0,BtcSentiment,189,737356.9999999999,Broker,189,15398.514475000016,15398.514475000016,BuySell,189,,,BuySell,189,,,DataTrades,189,,
190,BTCUSD_Weekly,95,2019-10-24 23:59:59.999989,7509.73,10021.74,7446.99,9205.73,209144726289.0,0.0,9205.726563,BTC_Gtrends,95,2019-10-27 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,190,737359.9999999999,Broker,190,15398.514475000016,15398.514475000016,BuySell,190,,,BuySell,190,,,DataTrades,190,,
191,BTCUSD_Weekly,96,2019-10-31 23:59:59.999989,9202.46,9505.05,9028.72,9360.88,168786002654.0,0.0,9360.879883,BTC_Gtrends,95,2019-10-27 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,191,737363.9999999999,Broker,191,15398.514475000016,15398.514475000016,BuySell,191,,,BuySell,191,,,DataTrades,191,,
192,BTCUSD_Weekly,96,2019-10-31 23:59:59.999989,9202.46,9505.05,9028.72,9360.88,168786002654.0,0.0,9360.879883,BTC_Gtrends,96,2019-11-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,192,737366.9999999999,Broker,192,15398.514475000016,15398.514475000016,BuySell,192,,,BuySell,192,,,DataTrades,192,,
193,BTCUSD_Weekly,97,2019-11-07 23:59:59.999989,9352.39,9368.48,8685.43,8808.26,143321007436.0,0.0,8808.262695,BTC_Gtrends,96,2019-11-03 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,193,737370.9999999999,Broker,193,15398.514475000016,15398.514475000016,BuySell,193,,,BuySell,193,,,DataTrades,193,,
194,BTCUSD_Weekly,97,2019-11-07 23:59:59.999989,9352.39,9368.48,8685.43,8808.26,143321007436.0,0.0,8808.262695,BTC_Gtrends,97,2019-11-10 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,194,737373.9999999999,Broker,194,15398.514475000016,15398.514475000016,BuySell,194,,,BuySell,194,,,DataTrades,194,,
195,BTCUSD_Weekly,98,2019-11-14 23:59:59.999989,8811.94,8826.94,8010.51,8027.27,139473010073.0,0.0,8027.268066,BTC_Gtrends,97,2019-11-10 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,195,737377.9999999999,Broker,195,15398.514475000016,15398.514475000016,BuySell,195,,,BuySell,195,,,DataTrades,195,,
196,BTCUSD_Weekly,98,2019-11-14 23:59:59.999989,8811.94,8826.94,8010.51,8027.27,139473010073.0,0.0,8027.268066,BTC_Gtrends,98,2019-11-17 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,196,737380.9999999999,Broker,196,15398.514475000016,15398.514475000016,BuySell,196,,,BuySell,196,,,DataTrades,196,,
197,BTCUSD_Weekly,99,2019-11-21 23:59:59.999989,8023.64,8110.1,6617.17,7531.66,196005150428.0,0.0,7531.663574,BTC_Gtrends,98,2019-11-17 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,197,737384.9999999999,Broker,197,15398.514475000016,15398.514475000016,BuySell,197,,,BuySell,197,,,DataTrades,197,,
198,BTCUSD_Weekly,99,2019-11-21 23:59:59.999989,8023.64,8110.1,6617.17,7531.66,196005150428.0,0.0,7531.663574,BTC_Gtrends,99,2019-11-24 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,198,737387.9999999999,Broker,198,15398.514475000016,15398.514475000016,BuySell,198,,,BuySell,198,,,DataTrades,198,,
199,BTCUSD_Weekly,100,2019-11-28 23:59:59.999989,7536.82,7836.1,7170.92,7252.03,128182482863.0,0.0,7252.034668,BTC_Gtrends,99,2019-11-24 23:59:59.999989,0.0,0.0,0.0,7.0,0.0,0.0,BtcSentiment,199,737391.9999999999,Broker,199,15398.514475000016,15398.514475000016,BuySell,199,,,BuySell,199,,,DataTrades,199,,
200,BTCUSD_Weekly,100,2019-11-28 23:59:59.999989,7536.82,7836.1,7170.92,7252.03,128182482863.0,0.0,7252.034668,BTC_Gtrends,100,2019-12-01 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,200,737394.9999999999,Broker,200,15398.514475000016,15398.514475000016,BuySell,200,,,BuySell,200,,,DataTrades,200,,
201,BTCUSD_Weekly,101,2019-12-05 23:59:59.999989,7253.24,7743.43,7195.53,7217.43,120255523342.0,0.0,7217.427246,BTC_Gtrends,100,2019-12-01 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,201,737398.9999999999,Broker,201,15398.514475000016,15398.514475000016,BuySell,201,,,BuySell,201,,,DataTrades,201,,
202,BTCUSD_Weekly,101,2019-12-05 23:59:59.999989,7253.24,7743.43,7195.53,7217.43,120255523342.0,0.0,7217.427246,BTC_Gtrends,101,2019-12-08 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,202,737401.9999999999,Broker,202,15398.514475000016,15398.514475000016,BuySell,202,,,BuySell,202,,,DataTrades,202,,
203,BTCUSD_Weekly,102,2019-12-12 23:59:59.999989,7216.74,7324.98,6540.05,7276.8,144484569641.0,0.0,7276.802734,BTC_Gtrends,101,2019-12-08 23:59:59.999989,0.0,0.0,0.0,5.0,0.0,0.0,BtcSentiment,203,737405.9999999999,Broker,203,22597.212625000015,15320.412625000015,BuySell,203,,7434.854699999999,BuySell,203,,,DataTrades,203,,
204,BTCUSD_Weekly,102,2019-12-12 23:59:59.999989,7216.74,7324.98,6540.05,7276.8,144484569641.0,0.0,7276.802734,BTC_Gtrends,102,2019-12-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,204,737408.9999999999,Broker,204,22597.212625000015,15320.412625000015,BuySell,204,,,BuySell,204,,,DataTrades,204,,
205,BTCUSD_Weekly,103,2019-12-19 23:59:59.999989,7277.59,7656.18,7041.38,7275.16,163368425013.0,0.0,7275.155762,BTC_Gtrends,102,2019-12-15 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,205,737412.9999999999,Broker,205,15301.428650000014,15301.428650000014,BuySell,205,6935.7593,,BuySell,205,,,DataTrades,205,-60.850000000000364,
206,BTCUSD_Weekly,103,2019-12-19 23:59:59.999989,7277.59,7656.18,7041.38,7275.16,163368425013.0,0.0,7275.155762,BTC_Gtrends,103,2019-12-22 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,206,737415.9999999999,Broker,206,15301.428650000014,15301.428650000014,BuySell,206,,,BuySell,206,,,DataTrades,206,,
207,BTCUSD_Weekly,104,2019-12-26 23:59:59.999989,7274.8,7513.95,7169.78,7200.17,151983044535.0,0.0,7200.174316,BTC_Gtrends,103,2019-12-22 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,207,737419.9999999999,Broker,207,15301.428650000014,15301.428650000014,BuySell,207,,,BuySell,207,,,DataTrades,207,,
208,BTCUSD_Weekly,104,2019-12-26 23:59:59.999989,7274.8,7513.95,7169.78,7200.17,151983044535.0,0.0,7200.174316,BTC_Gtrends,104,2019-12-29 23:59:59.999989,0.0,0.0,0.0,6.0,0.0,0.0,BtcSentiment,208,737422.9999999999,Broker,208,15301.428650000014,15301.428650000014,BuySell,208,,,BuySell,208,,,DataTrades,208,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: BTCUSD_Weekly
      - Timeframe: Weeks
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data1:
      - Name: BTC_Gtrends
      - Timeframe: Weeks
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - BtcSentiment:
      *************************************************************************
      - Params:
        - period: 10
        - devfactor: 1
      *************************************************************************
      - Indicators:
        .......................................................................
        - BollingerBands:
          - Lines: mid, top, bot
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 10
            - devfactor: 1
            - movav: MovingAverageSimple
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - DataTrades:
          - Lines: BTCUSD_Weekly, BTC_Gtrends
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - usenames: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 10000.0
          - End: 15301.428650000014
